booking_id,client_id,walker_id,pet_id,service_type,scheduled_at,duration_min,zip,lat,lng,base_price,surge_multiplier,final_price,status,hour_of_day,day_of_week,month,is_peak_hour,is_weekend
B008801,C0032,W0006,P0038,overnight,2024-10-12T17:00:00,720,07018,40.7537,-74.2321,55.0,1.2865,70.76,completed,17,5,10,1,1
B008802,C0032,W0001,P0038,walk_60,2024-10-06T18:30:00,60,07018,40.7537,-74.2321,24.0,1.2849,30.84,completed,18,6,10,1,1
B008803,C0033,W0006,P0007,walk_30,2024-10-06T15:00:00,30,07042,40.8098,-74.2026,16.0,1.0447,16.72,completed,15,6,10,0,1
B008804,C0034,W0007,P0048,drop_in,2024-10-08T14:15:00,20,07201,40.6634,-74.2107,14.0,1.154,16.16,completed,14,1,10,0,0
B008805,C0034,W0007,P0048,walk_30,2024-10-07T06:15:00,30,07201,40.6634,-74.2107,16.0,1.1178,17.88,completed,6,0,10,0,0
B008806,C0035,W0003,P0066,walk_60,2024-10-08T07:15:00,60,07302,40.7178,-74.0431,24.0,1.35,32.4,completed,7,1,10,1,0
B008807,C0035,W0001,P0066,walk_30,2024-10-11T18:45:00,30,07302,40.7178,-74.0431,16.0,1.3476,21.56,completed,18,4,10,1,0
B008808,C0036,W0005,P0012,walk_60,2024-10-06T08:45:00,60,07042,40.8098,-74.2026,24.0,1.2503,30.01,completed,8,6,10,1,1
B008809,C0036,W0006,P0012,walk_30,2024-10-10T19:45:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,19,3,10,1,0
B008810,C0037,W0006,P0027,walk_30,2024-10-12T19:45:00,30,07042,40.8098,-74.2026,16.0,1.165,18.64,completed,19,5,10,1,1
B008811,C0038,W0003,P0051,walk_60,2024-10-11T09:00:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,no_show,9,4,10,1,0
B008812,C0038,W0002,P0060,drop_in,2024-10-09T17:45:00,20,07103,40.7282,-74.2107,14.0,1.35,18.9,completed,17,2,10,1,0
B008813,C0038,W0008,P0051,walk_60,2024-10-10T11:00:00,60,07103,40.7282,-74.2107,24.0,1.1535,27.68,completed,11,3,10,0,0
B008814,C0038,W0001,P0060,overnight,2024-10-12T19:45:00,720,07103,40.7282,-74.2107,55.0,1.2672,69.7,completed,19,5,10,1,1
B008815,C0038,W0002,P0051,walk_60,2024-10-06T17:30:00,60,07103,40.7282,-74.2107,24.0,1.2352,29.64,completed,17,6,10,1,1
B008816,C0039,W0008,P0050,walk_60,2024-10-07T07:00:00,60,07083,40.6998,-74.2612,24.0,1.35,32.4,completed,7,0,10,1,0
B008817,C0041,W0005,P0032,walk_30,2024-10-07T07:15:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,7,0,10,1,0
B008818,C0041,W0005,P0032,overnight,2024-10-08T08:15:00,720,07042,40.8098,-74.2026,55.0,1.35,74.25,completed,8,1,10,1,0
B008819,C0041,W0002,P0032,walk_30,2024-10-07T09:30:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,9,0,10,1,0
B008820,C0043,W0006,P0023,drop_in,2024-10-11T19:00:00,20,07083,40.6998,-74.2612,14.0,1.35,18.9,completed,19,4,10,1,0
B008821,C0043,W0006,P0032,walk_60,2024-10-07T08:15:00,60,07083,40.6998,-74.2612,24.0,1.35,32.4,completed,8,0,10,1,0
B008822,C0044,W0005,P0010,walk_30,2024-10-08T18:45:00,30,07208,40.6734,-74.1987,16.0,1.35,21.6,completed,18,1,10,1,0
B008823,C0046,W0006,P0010,walk_60,2024-10-06T07:00:00,60,07083,40.6998,-74.2612,24.0,1.3358,32.06,completed,7,6,10,1,1
B008824,C0046,W0005,P0010,walk_30,2024-10-10T08:30:00,30,07083,40.6998,-74.2612,16.0,1.35,21.6,completed,8,3,10,1,0
B008825,C0046,W0006,P0033,walk_30,2024-10-07T11:00:00,30,07083,40.6998,-74.2612,16.0,1.2548,20.08,completed,11,0,10,0,0
B008826,C0047,W0004,P0059,walk_60,2024-10-12T07:00:00,60,07208,40.6734,-74.1987,24.0,1.35,32.4,completed,7,5,10,1,1
B008827,C0049,W0007,P0061,walk_30,2024-10-06T18:30:00,30,07103,40.7282,-74.2107,16.0,1.1926,19.08,completed,18,6,10,1,1
B008828,C0049,W0008,P0061,drop_in,2024-10-09T17:45:00,20,07103,40.7282,-74.2107,14.0,1.35,18.9,completed,17,2,10,1,0
B008829,C0050,W0007,P0006,drop_in,2024-10-11T08:15:00,20,07201,40.6634,-74.2107,14.0,1.35,18.9,completed,8,4,10,1,0
B008830,C0050,W0003,P0006,walk_60,2024-10-07T08:15:00,60,07201,40.6634,-74.2107,24.0,1.35,32.4,completed,8,0,10,1,0
B008831,C0051,W0006,P0054,walk_30,2024-10-07T20:30:00,30,07043,40.8293,-74.1943,16.0,1.1584,18.53,completed,20,0,10,0,0
B008832,C0051,W0005,P0054,walk_60,2024-10-12T08:15:00,60,07043,40.8293,-74.1943,24.0,1.2909,30.98,completed,8,5,10,1,1
B008833,C0052,W0006,P0022,walk_30,2024-10-08T14:15:00,30,07042,40.8098,-74.2026,16.0,1.1062,17.7,completed,14,1,10,0,0
B008834,C0053,W0001,P0039,drop_in,2024-10-10T08:45:00,20,07208,40.6734,-74.1987,14.0,1.35,18.9,cancelled,8,3,10,1,0
B008835,C0053,W0003,P0039,drop_in,2024-10-08T09:00:00,20,07208,40.6734,-74.1987,14.0,1.35,18.9,cancelled,9,1,10,1,0
B008836,C0055,W0006,P0028,walk_60,2024-10-11T07:00:00,60,07305,40.6987,-74.0876,24.0,1.35,32.4,completed,7,4,10,1,0
B008837,C0056,W0002,P0049,walk_60,2024-10-09T09:15:00,60,07042,40.8098,-74.2026,24.0,1.35,32.4,completed,9,2,10,1,0
B008838,C0056,W0002,P0049,drop_in,2024-10-09T15:15:00,20,07042,40.8098,-74.2026,14.0,1.1377,15.93,cancelled,15,2,10,0,0
B008839,C0059,W0002,P0017,overnight,2024-10-11T12:30:00,720,07103,40.7282,-74.2107,55.0,1.1451,62.98,completed,12,4,10,0,0
B008840,C0060,W0008,P0047,walk_30,2024-10-08T10:15:00,30,07052,40.8051,-74.2543,16.0,1.0903,17.44,completed,10,1,10,0,0
B008841,C0001,W0008,P0043,walk_30,2024-10-15T18:15:00,30,07017,40.7651,-74.2099,16.0,1.35,21.6,completed,18,1,10,1,0
B008842,C0001,W0005,P0043,drop_in,2024-10-19T09:45:00,20,07017,40.7651,-74.2099,14.0,1.35,18.9,completed,9,5,10,1,1
B008843,C0001,W0008,P0043,walk_30,2024-10-16T19:45:00,30,07017,40.7651,-74.2099,16.0,1.35,21.6,completed,19,2,10,1,0
B008844,C0002,W0007,P0012,overnight,2024-10-16T18:15:00,720,07043,40.8293,-74.1943,55.0,1.35,74.25,completed,18,2,10,1,0
B008845,C0002,W0004,P0012,walk_30,2024-10-19T08:00:00,30,07043,40.8293,-74.1943,16.0,1.2657,20.25,completed,8,5,10,1,1
B008846,C0004,W0002,P0042,drop_in,2024-10-19T14:15:00,20,07018,40.7537,-74.2321,14.0,0.9957,13.94,completed,14,5,10,0,1
B008847,C0004,W0002,P0042,walk_60,2024-10-16T07:45:00,60,07018,40.7537,-74.2321,24.0,1.35,32.4,completed,7,2,10,1,0
B008848,C0004,W0006,P0042,walk_30,2024-10-15T19:00:00,30,07018,40.7537,-74.2321,16.0,1.35,21.6,completed,19,1,10,1,0
B008849,C0005,W0007,P0016,walk_60,2024-10-16T08:00:00,60,07017,40.7651,-74.2099,24.0,1.35,32.4,completed,8,2,10,1,0
B008850,C0005,W0003,P0016,walk_60,2024-10-17T12:30:00,60,07017,40.7651,-74.2099,24.0,1.1349,27.24,completed,12,3,10,0,0
B008851,C0007,W0008,P0031,walk_30,2024-10-14T10:15:00,30,07305,40.6987,-74.0876,16.0,1.146,18.34,completed,10,0,10,0,0
B008852,C0008,W0001,P0031,walk_30,2024-10-19T08:00:00,30,07103,40.7282,-74.2107,16.0,1.296,20.74,completed,8,5,10,1,1
B008853,C0011,W0004,P0063,walk_30,2024-10-15T20:15:00,30,07108,40.7151,-74.2154,16.0,1.1483,18.37,cancelled,20,1,10,0,0
B008854,C0011,W0006,P0063,overnight,2024-10-16T16:00:00,720,07108,40.7151,-74.2154,55.0,1.1147,61.31,completed,16,2,10,0,0
B008855,C0011,W0005,P0063,walk_30,2024-10-13T17:15:00,30,07108,40.7151,-74.2154,16.0,1.2769,20.43,completed,17,6,10,1,1
B008856,C0011,W0002,P0063,walk_30,2024-10-19T09:00:00,30,07108,40.7151,-74.2154,16.0,1.2336,19.74,completed,9,5,10,1,1
B008857,C0012,W0004,P0029,walk_60,2024-10-13T18:15:00,60,07043,40.8293,-74.1943,24.0,1.2616,30.28,completed,18,6,10,1,1
B008858,C0012,W0003,P0029,walk_30,2024-10-18T07:00:00,30,07043,40.8293,-74.1943,16.0,1.35,21.6,completed,7,4,10,1,0
B008859,C0012,W0004,P0029,walk_60,2024-10-14T15:15:00,60,07043,40.8293,-74.1943,24.0,1.1546,27.71,completed,15,0,10,0,0
B008860,C0015,W0004,P0070,drop_in,2024-10-18T08:15:00,20,07018,40.7537,-74.2321,14.0,1.35,18.9,completed,8,4,10,1,0
B008861,C0018,W0002,P0020,walk_30,2024-10-15T08:00:00,30,07108,40.7151,-74.2154,16.0,1.35,21.6,completed,8,1,10,1,0
B008862,C0018,W0008,P0020,walk_60,2024-10-17T16:45:00,60,07108,40.7151,-74.2154,24.0,1.1275,27.06,completed,16,3,10,0,0
B008863,C0018,W0008,P0020,walk_30,2024-10-17T07:15:00,30,07108,40.7151,-74.2154,16.0,1.35,21.6,completed,7,3,10,1,0
B008864,C0018,W0004,P0020,walk_30,2024-10-17T08:15:00,30,07108,40.7151,-74.2154,16.0,1.35,21.6,completed,8,3,10,1,0
B008865,C0019,W0002,P0037,walk_30,2024-10-15T08:15:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,8,1,10,1,0
B008866,C0019,W0005,P0034,walk_60,2024-10-19T17:45:00,60,07042,40.8098,-74.2026,24.0,1.2095,29.03,completed,17,5,10,1,1
B008867,C0020,W0005,P0043,walk_60,2024-10-19T08:45:00,60,07042,40.8098,-74.2026,24.0,1.2751,30.6,completed,8,5,10,1,1
B008868,C0020,W0002,P0043,walk_60,2024-10-16T13:15:00,60,07042,40.8098,-74.2026,24.0,1.2049,28.92,completed,13,2,10,0,0
B008869,C0020,W0006,P0011,walk_30,2024-10-18T08:30:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,8,4,10,1,0
B008870,C0020,W0002,P0011,walk_30,2024-10-14T09:00:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,9,0,10,1,0
B008871,C0021,W0004,P0052,walk_60,2024-10-13T16:30:00,60,07302,40.7178,-74.0431,24.0,1.0382,24.92,no_show,16,6,10,0,1
B008872,C0022,W0002,P0004,overnight,2024-10-13T18:00:00,720,07106,40.7432,-74.2365,55.0,1.2542,68.98,completed,18,6,10,1,1
B008873,C0022,W0006,P0004,walk_30,2024-10-14T06:00:00,30,07106,40.7432,-74.2365,16.0,1.1775,18.84,completed,6,0,10,0,0
B008874,C0022,W0001,P0004,walk_60,2024-10-15T07:30:00,60,07106,40.7432,-74.2365,24.0,1.35,32.4,completed,7,1,10,1,0
B008875,C0022,W0002,P0004,walk_30,2024-10-14T12:45:00,30,07106,40.7432,-74.2365,16.0,1.2109,19.37,completed,12,0,10,0,0
B008876,C0022,W0005,P0004,walk_30,2024-10-13T17:15:00,30,07106,40.7432,-74.2365,16.0,1.2809,20.49,completed,17,6,10,1,1
B008877,C0023,W0002,P0056,walk_60,2024-10-19T10:45:00,60,07042,40.8098,-74.2026,24.0,1.0387,24.93,no_show,10,5,10,0,1
B008878,C0026,W0005,P0009,drop_in,2024-10-16T19:15:00,20,07108,40.7151,-74.2154,14.0,1.35,18.9,completed,19,2,10,1,0
B008879,C0027,W0007,P0021,walk_30,2024-10-15T12:00:00,30,07083,40.6998,-74.2612,16.0,1.1494,18.39,completed,12,1,10,0,0
B008880,C0027,W0001,P0021,walk_60,2024-10-14T19:45:00,60,07083,40.6998,-74.2612,24.0,1.35,32.4,completed,19,0,10,1,0
B008881,C0027,W0004,P0021,walk_30,2024-10-13T09:00:00,30,07083,40.6998,-74.2612,16.0,1.3013,20.82,completed,9,6,10,1,1
B008882,C0027,W0005,P0021,walk_60,2024-10-16T16:30:00,60,07083,40.6998,-74.2612,24.0,1.1469,27.53,completed,16,2,10,0,0
B008883,C0027,W0006,P0021,walk_30,2024-10-19T07:15:00,30,07083,40.6998,-74.2612,16.0,1.35,21.6,completed,7,5,10,1,1
B008884,C0028,W0002,P0040,walk_60,2024-10-16T07:00:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,completed,7,2,10,1,0
B008885,C0028,W0007,P0040,walk_30,2024-10-18T17:45:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,17,4,10,1,0
B008886,C0028,W0001,P0040,drop_in,2024-10-14T10:15:00,20,07103,40.7282,-74.2107,14.0,1.1531,16.14,completed,10,0,10,0,0
B008887,C0028,W0006,P0040,walk_60,2024-10-19T19:00:00,60,07103,40.7282,-74.2107,24.0,1.2689,30.45,completed,19,5,10,1,1
B008888,C0028,W0002,P0040,walk_30,2024-10-17T07:30:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,7,3,10,1,0
B008889,C0029,W0001,P0058,walk_60,2024-10-15T12:45:00,60,07106,40.7432,-74.2365,24.0,1.1577,27.78,completed,12,1,10,0,0
B008890,C0030,W0007,P0035,walk_60,2024-10-14T20:30:00,60,07201,40.6634,-74.2107,24.0,1.1241,26.98,completed,20,0,10,0,0
B008891,C0030,W0003,P0035,walk_30,2024-10-19T19:30:00,30,07201,40.6634,-74.2107,16.0,1.2945,20.71,completed,19,5,10,1,1
B008892,C0030,W0003,P0035,walk_60,2024-10-15T08:45:00,60,07201,40.6634,-74.2107,24.0,1.35,32.4,completed,8,1,10,1,0
B008893,C0031,W0003,P0006,walk_60,2024-10-16T17:00:00,60,07208,40.6734,-74.1987,24.0,1.3402,32.16,completed,17,2,10,1,0
B008894,C0031,W0005,P0006,walk_60,2024-10-14T16:45:00,60,07208,40.6734,-74.1987,24.0,1.1244,26.99,completed,16,0,10,0,0
B008895,C0031,W0002,P0006,walk_30,2024-10-16T20:00:00,30,07208,40.6734,-74.1987,16.0,1.1605,18.57,completed,20,2,10,0,0
B008896,C0032,W0008,P0038,walk_60,2024-10-15T16:45:00,60,07018,40.7537,-74.2321,24.0,1.1064,26.55,completed,16,1,10,0,0
B008897,C0033,W0005,P0007,walk_30,2024-10-18T18:30:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,no_show,18,4,10,1,0
B008898,C0033,W0002,P0007,walk_30,2024-10-17T06:00:00,30,07042,40.8098,-74.2026,16.0,1.1712,18.74,completed,6,3,10,0,0
B008899,C0033,W0006,P0053,walk_60,2024-10-18T12:00:00,60,07042,40.8098,-74.2026,24.0,1.2485,29.96,completed,12,4,10,0,0
B008900,C0034,W0007,P0048,overnight,2024-10-18T15:00:00,720,07201,40.6634,-74.2107,55.0,1.0707,58.89,completed,15,4,10,0,0
B008901,C0035,W0008,P0066,overnight,2024-10-15T18:45:00,720,07302,40.7178,-74.0431,55.0,1.35,74.25,completed,18,1,10,1,0
B008902,C0035,W0005,P0014,walk_60,2024-10-16T07:15:00,60,07302,40.7178,-74.0431,24.0,1.35,32.4,completed,7,2,10,1,0
B008903,C0035,W0007,P0014,walk_60,2024-10-17T18:45:00,60,07302,40.7178,-74.0431,24.0,1.35,32.4,completed,18,3,10,1,0
B008904,C0035,W0002,P0066,walk_60,2024-10-13T11:30:00,60,07302,40.7178,-74.0431,24.0,1.0456,25.09,completed,11,6,10,0,1
B008905,C0035,W0004,P0014,walk_30,2024-10-18T09:00:00,30,07302,40.7178,-74.0431,16.0,1.35,21.6,completed,9,4,10,1,0
B008906,C0035,W0008,P0014,walk_60,2024-10-16T20:00:00,60,07302,40.7178,-74.0431,24.0,1.1107,26.66,completed,20,2,10,0,0
B008907,C0036,W0006,P0012,walk_30,2024-10-16T15:45:00,30,07042,40.8098,-74.2026,16.0,1.1617,18.59,completed,15,2,10,0,0
B008908,C0036,W0006,P0005,walk_30,2024-10-18T09:15:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,9,4,10,1,0
B008909,C0036,W0006,P0005,overnight,2024-10-14T14:30:00,720,07042,40.8098,-74.2026,55.0,1.1243,61.84,completed,14,0,10,0,0
B008910,C0036,W0006,P0005,walk_30,2024-10-17T19:45:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,19,3,10,1,0
B008911,C0036,W0005,P0012,walk_30,2024-10-15T09:00:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,9,1,10,1,0
B008912,C0036,W0005,P0005,drop_in,2024-10-15T10:45:00,20,07042,40.8098,-74.2026,14.0,1.0775,15.08,completed,10,1,10,0,0
B008913,C0037,W0002,P0027,walk_30,2024-10-17T09:45:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,9,3,10,1,0
B008914,C0038,W0007,P0051,walk_30,2024-10-17T08:00:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,cancelled,8,3,10,1,0
B008915,C0038,W0002,P0060,drop_in,2024-10-17T18:30:00,20,07103,40.7282,-74.2107,14.0,1.35,18.9,completed,18,3,10,1,0
B008916,C0038,W0001,P0051,walk_30,2024-10-14T17:00:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,17,0,10,1,0
B008917,C0038,W0007,P0051,walk_30,2024-10-16T17:45:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,17,2,10,1,0
B008918,C0038,W0004,P0060,walk_30,2024-10-18T07:30:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,7,4,10,1,0
B008919,C0039,W0005,P0064,walk_30,2024-10-18T08:00:00,30,07083,40.6998,-74.2612,16.0,1.35,21.6,completed,8,4,10,1,0
B008920,C0039,W0002,P0050,walk_30,2024-10-15T09:45:00,30,07083,40.6998,-74.2612,16.0,1.35,21.6,completed,9,1,10,1,0
B008921,C0041,W0006,P0032,walk_60,2024-10-15T11:45:00,60,07042,40.8098,-74.2026,24.0,1.145,27.48,completed,11,1,10,0,0
B008922,C0041,W0005,P0032,walk_30,2024-10-16T13:45:00,30,07042,40.8098,-74.2026,16.0,1.1442,18.31,completed,13,2,10,0,0
B008923,C0041,W0002,P0032,walk_30,2024-10-19T19:00:00,30,07042,40.8098,-74.2026,16.0,1.1839,18.94,cancelled,19,5,10,1,1
B008924,C0041,W0006,P0032,walk_30,2024-10-13T19:00:00,30,07042,40.8098,-74.2026,16.0,1.27,20.32,completed,19,6,10,1,1
B008925,C0042,W0006,P0061,walk_30,2024-10-19T07:15:00,30,07108,40.7151,-74.2154,16.0,1.3162,21.06,completed,7,5,10,1,1
B008926,C0042,W0003,P0061,drop_in,2024-10-14T17:45:00,20,07108,40.7151,-74.2154,14.0,1.35,18.9,completed,17,0,10,1,0
B008927,C0043,W0007,P0023,walk_60,2024-10-15T07:45:00,60,07083,40.6998,-74.2612,24.0,1.35,32.4,completed,7,1,10,1,0
B008928,C0046,W0004,P0033,walk_60,2024-10-19T07:15:00,60,07083,40.6998,-74.2612,24.0,1.35,32.4,completed,7,5,10,1,1
B008929,C0046,W0001,P0033,drop_in,2024-10-18T07:30:00,20,07083,40.6998,-74.2612,14.0,1.35,18.9,completed,7,4,10,1,0
B008930,C0047,W0001,P0059,walk_60,2024-10-19T17:15:00,60,07208,40.6734,-74.1987,24.0,1.1938,28.65,cancelled,17,5,10,1,1
B008931,C0048,W0006,P0055,walk_30,2024-10-14T16:45:00,30,07103,40.7282,-74.2107,16.0,1.0827,17.32,completed,16,0,10,0,0
B008932,C0048,W0002,P0055,walk_60,2024-10-18T17:00:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,completed,17,4,10,1,0
B008933,C0049,W0001,P0061,walk_30,2024-10-17T10:15:00,30,07103,40.7282,-74.2107,16.0,1.099,17.58,completed,10,3,10,0,0
B008934,C0049,W0006,P0061,drop_in,2024-10-16T17:45:00,20,07103,40.7282,-74.2107,14.0,1.35,18.9,completed,17,2,10,1,0
B008935,C0049,W0002,P0061,drop_in,2024-10-18T08:00:00,20,07103,40.7282,-74.2107,14.0,1.35,18.9,completed,8,4,10,1,0
B008936,C0050,W0003,P0059,walk_60,2024-10-15T10:00:00,60,07201,40.6634,-74.2107,24.0,1.1176,26.82,completed,10,1,10,0,0
B008937,C0050,W0007,P0006,walk_60,2024-10-18T07:00:00,60,07201,40.6634,-74.2107,24.0,1.35,32.4,completed,7,4,10,1,0
B008938,C0051,W0005,P0054,walk_30,2024-10-18T13:00:00,30,07043,40.8293,-74.1943,16.0,1.1579,18.53,completed,13,4,10,0,0
B008939,C0051,W0004,P0054,overnight,2024-10-13T19:00:00,720,07043,40.8293,-74.1943,55.0,1.2994,71.47,completed,19,6,10,1,1
B008940,C0052,W0005,P0022,walk_30,2024-10-17T08:15:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,8,3,10,1,0
B008941,C0053,W0007,P0039,walk_60,2024-10-16T17:00:00,60,07208,40.6734,-74.1987,24.0,1.35,32.4,completed,17,2,10,1,0
B008942,C0055,W0008,P0028,walk_30,2024-10-16T09:00:00,30,07305,40.6987,-74.0876,16.0,1.35,21.6,completed,9,2,10,1,0
B008943,C0055,W0003,P0028,walk_60,2024-10-18T20:30:00,60,07305,40.6987,-74.0876,24.0,1.1364,27.27,completed,20,4,10,0,0
B008944,C0055,W0002,P0028,walk_30,2024-10-15T11:45:00,30,07305,40.6987,-74.0876,16.0,1.1443,18.31,completed,11,1,10,0,0
B008945,C0056,W0005,P0049,overnight,2024-10-15T20:15:00,720,07042,40.8098,-74.2026,55.0,1.0723,58.98,completed,20,1,10,0,0
B008946,C0057,W0004,P0004,walk_30,2024-10-17T09:45:00,30,07079,40.7565,-74.2654,16.0,1.35,21.6,completed,9,3,10,1,0
B008947,C0057,W0004,P0004,overnight,2024-10-15T07:30:00,720,07079,40.7565,-74.2654,55.0,1.35,74.25,cancelled,7,1,10,1,0
B008948,C0059,W0001,P0008,walk_30,2024-10-18T06:30:00,30,07103,40.7282,-74.2107,16.0,1.093,17.49,completed,6,4,10,0,0
B008949,C0059,W0008,P0008,walk_60,2024-10-17T08:15:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,completed,8,3,10,1,0
B008950,C0060,W0008,P0047,walk_30,2024-10-18T17:00:00,30,07052,40.8051,-74.2543,16.0,1.3231,21.17,completed,17,4,10,1,0
B008951,C0001,W0004,P0043,drop_in,2024-10-26T09:30:00,20,07017,40.7651,-74.2099,14.0,1.3266,18.57,completed,9,5,10,1,1
B008952,C0001,W0001,P0043,overnight,2024-10-20T19:30:00,720,07017,40.7651,-74.2099,55.0,1.2229,67.26,completed,19,6,10,1,1
B008953,C0002,W0004,P0012,walk_30,2024-10-24T20:45:00,30,07043,40.8293,-74.1943,16.0,1.1602,18.56,completed,20,3,10,0,0
B008954,C0002,W0007,P0012,drop_in,2024-10-21T08:15:00,20,07043,40.8293,-74.1943,14.0,1.35,18.9,completed,8,0,10,1,0
B008955,C0003,W0004,P0041,drop_in,2024-10-20T12:00:00,20,07018,40.7537,-74.2321,14.0,1.067,14.94,completed,12,6,10,0,1
B008956,C0003,W0004,P0018,walk_30,2024-10-23T14:30:00,30,07018,40.7537,-74.2321,16.0,1.1596,18.55,no_show,14,2,10,0,0
B008957,C0004,W0005,P0042,walk_60,2024-10-20T10:30:00,60,07018,40.7537,-74.2321,24.0,1.0365,24.88,completed,10,6,10,0,1
B008958,C0004,W0001,P0042,walk_30,2024-10-23T20:15:00,30,07018,40.7537,-74.2321,16.0,1.1302,18.08,completed,20,2,10,0,0
B008959,C0004,W0005,P0042,walk_30,2024-10-24T16:00:00,30,07018,40.7537,-74.2321,16.0,1.1171,17.87,completed,16,3,10,0,0
B008960,C0005,W0002,P0016,walk_30,2024-10-20T08:30:00,30,07017,40.7651,-74.2099,16.0,1.35,21.6,completed,8,6,10,1,1
B008961,C0005,W0007,P0016,walk_30,2024-10-26T19:30:00,30,07017,40.7651,-74.2099,16.0,1.2117,19.39,completed,19,5,10,1,1
B008962,C0005,W0001,P0016,walk_30,2024-10-21T18:00:00,30,07017,40.7651,-74.2099,16.0,1.35,21.6,completed,18,0,10,1,0
B008963,C0006,W0006,P0015,walk_30,2024-10-23T17:30:00,30,07043,40.8293,-74.1943,16.0,1.3236,21.18,completed,17,2,10,1,0
B008964,C0006,W0005,P0015,walk_60,2024-10-22T08:30:00,60,07043,40.8293,-74.1943,24.0,1.35,32.4,completed,8,1,10,1,0
B008965,C0007,W0004,P0030,walk_30,2024-10-26T14:45:00,30,07305,40.6987,-74.0876,16.0,1.0644,17.03,completed,14,5,10,0,1
B008966,C0011,W0008,P0063,walk_60,2024-10-23T15:15:00,60,07108,40.7151,-74.2154,24.0,1.1158,26.78,completed,15,2,10,0,0
B008967,C0011,W0001,P0063,walk_60,2024-10-26T13:15:00,60,07108,40.7151,-74.2154,24.0,1.0478,25.15,completed,13,5,10,0,1
B008968,C0011,W0004,P0063,walk_30,2024-10-24T09:15:00,30,07108,40.7151,-74.2154,16.0,1.35,21.6,completed,9,3,10,1,0
B008969,C0011,W0008,P0063,walk_30,2024-10-20T16:15:00,30,07108,40.7151,-74.2154,16.0,1.0467,16.75,completed,16,6,10,0,1
B008970,C0012,W0003,P0029,walk_60,2024-10-25T20:45:00,60,07043,40.8293,-74.1943,24.0,1.1418,27.4,completed,20,4,10,0,0
B008971,C0012,W0004,P0029,walk_30,2024-10-25T11:30:00,30,07043,40.8293,-74.1943,16.0,1.1627,18.6,completed,11,4,10,0,0
B008972,C0012,W0007,P0029,walk_60,2024-10-23T07:30:00,60,07043,40.8293,-74.1943,24.0,1.35,32.4,completed,7,2,10,1,0
B008973,C0012,W0006,P0029,walk_30,2024-10-23T09:45:00,30,07043,40.8293,-74.1943,16.0,1.35,21.6,completed,9,2,10,1,0
B008974,C0015,W0005,P0070,walk_30,2024-10-26T15:30:00,30,07018,40.7537,-74.2321,16.0,1.0261,16.42,no_show,15,5,10,0,1
B008975,C0015,W0008,P0070,walk_60,2024-10-24T13:00:00,60,07018,40.7537,-74.2321,24.0,1.1812,28.35,completed,13,3,10,0,0
B008976,C0015,W0006,P0070,walk_30,2024-10-22T08:45:00,30,07018,40.7537,-74.2321,16.0,1.35,21.6,completed,8,1,10,1,0
B008977,C0016,W0005,P0003,overnight,2024-10-22T11:45:00,720,07106,40.7432,-74.2365,55.0,1.1431,62.87,completed,11,1,10,0,0
B008978,C0018,W0003,P0020,drop_in,2024-10-21T17:30:00,20,07108,40.7151,-74.2154,14.0,1.35,18.9,completed,17,0,10,1,0
B008979,C0018,W0006,P0020,walk_30,2024-10-24T07:15:00,30,07108,40.7151,-74.2154,16.0,1.35,21.6,completed,7,3,10,1,0
B008980,C0018,W0004,P0020,drop_in,2024-10-25T10:45:00,20,07108,40.7151,-74.2154,14.0,1.0802,15.12,completed,10,4,10,0,0
B008981,C0019,W0002,P0037,walk_30,2024-10-23T14:45:00,30,07042,40.8098,-74.2026,16.0,1.1769,18.83,completed,14,2,10,0,0
B008982,C0019,W0006,P0037,walk_60,2024-10-22T09:45:00,60,07042,40.8098,-74.2026,24.0,1.35,32.4,completed,9,1,10,1,0
B008983,C0019,W0006,P0037,drop_in,2024-10-23T12:15:00,20,07042,40.8098,-74.2026,14.0,1.2233,17.13,completed,12,2,10,0,0
B008984,C0019,W0002,P0037,walk_30,2024-10-20T10:15:00,30,07042,40.8098,-74.2026,16.0,1.0577,16.92,no_show,10,6,10,0,1
