review_id,booking_id,client_id,walker_id,rating,body,sentiment_label,posted_at
R005814,B008659,C0001,W0001,5,Amara is so reliable and sends great photo updates every time.,positive,2024-10-05T19:30:00
R005815,B008660,C0002,W0007,4,Natalie is so reliable and sends great photo updates every time.,positive,2024-10-02T11:30:00
R005816,B008661,C0002,W0003,4,Cleo goes above and beyond. Highly recommend to anyone in the area.,positive,2024-10-01T23:00:00
R005817,B008664,C0004,W0006,5,Best walker we've ever had. Willow gets so excited when Chris arrives.,positive,2024-10-07T18:45:00
R005818,B008665,C0004,W0001,5,5 stars every time. Willow has improved so much with consistent walks.,positive,2024-09-30T19:45:00
R005819,B008666,C0005,W0001,5,Amara goes above and beyond. Highly recommend to anyone in the area.,positive,2024-10-04T10:45:00
R005820,B008667,C0006,W0006,5,Chris goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-30T03:00:00
R005821,B008668,C0006,W0007,5,Natalie goes above and beyond. Highly recommend to anyone in the area.,positive,2024-10-03T08:30:00
R005822,B008669,C0008,W0006,3,Chris is good. Penny seems comfortable with them.,neutral,2024-09-30T21:15:00
R005823,B008670,C0008,W0007,5,5 stars every time. Penny has improved so much with consistent walks.,positive,2024-10-06T21:45:00
R005824,B008671,C0009,W0001,5,Amara goes above and beyond. Highly recommend to anyone in the area.,positive,2024-10-02T07:30:00
R005825,B008672,C0010,W0008,5,Best walker we've ever had. Zeus gets so excited when Marcus arrives.,positive,2024-10-03T15:30:00
R005826,B008673,C0011,W0002,3,Decent service. Bentley seems happy enough after walks.,neutral,2024-10-05T10:15:00
R005827,B008674,C0011,W0004,4,"Professional, caring, and thorough. Jordan sends detailed reports after each visit.",positive,2024-10-02T21:00:00
R005828,B008675,C0011,W0001,5,Amara is so reliable and sends great photo updates every time.,positive,2024-10-06T09:45:00
R005829,B008677,C0011,W0005,4,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2024-10-04T19:15:00
R005830,B008678,C0011,W0003,5,Cleo treats Bentley like her own. We couldn't ask for more.,positive,2024-10-08T04:00:00
R005831,B008679,C0012,W0008,2,"Not a bad walker but not consistent. Some days great, some days not.",negative,2024-10-01T17:15:00
R005832,B008680,C0012,W0004,4,Our anxious dog warmed up to Jordan immediately. That says everything.,positive,2024-10-04T00:00:00
R005833,B008681,C0012,W0002,4,Absolutely love Devon! Bentley is always tired and happy after walks.,positive,2024-10-06T09:15:00
R005834,B008684,C0019,W0005,5,Absolutely love Priya! Jax is always tired and happy after walks.,positive,2024-10-03T19:45:00
R005835,B008686,C0020,W0002,5,Always on time and so communicative. Devon is a gem.,positive,2024-10-06T03:00:00
R005836,B008687,C0022,W0004,5,Bear absolutely adores Jordan. We feel so lucky to have found her.,positive,2024-10-05T15:30:00
R005837,B008689,C0023,W0005,5,Absolutely love Priya! Gracie is always tired and happy after walks.,positive,2024-10-07T03:30:00
R005838,B008690,C0025,W0005,5,5 stars every time. Biscuit has improved so much with consistent walks.,positive,2024-10-03T05:45:00
R005839,B008691,C0026,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2024-10-04T22:00:00
R005840,B008692,C0028,W0006,5,Chris treats Zeus like her own. We couldn't ask for more.,positive,2024-10-02T20:00:00
R005841,B008694,C0028,W0006,5,Chris treats Zeus like her own. We couldn't ask for more.,positive,2024-10-03T08:45:00
R005842,B008695,C0028,W0007,5,Natalie goes above and beyond. Highly recommend to anyone in the area.,positive,2024-10-03T01:15:00
R005843,B008697,C0029,W0005,5,Best walker we've ever had. Mochi gets so excited when Priya arrives.,positive,2024-10-06T05:15:00
R005844,B008698,C0029,W0007,5,Natalie goes above and beyond. Highly recommend to anyone in the area.,positive,2024-10-01T06:00:00
R005845,B008699,C0029,W0002,5,Always on time and so communicative. Devon is a gem.,positive,2024-10-02T04:30:00
R005846,B008700,C0029,W0007,5,Best walker we've ever had. Angel gets so excited when Natalie arrives.,positive,2024-10-01T23:15:00
R005847,B008701,C0030,W0003,5,Always on time and so communicative. Cleo is a gem.,positive,2024-09-30T07:30:00
R005848,B008703,C0030,W0003,5,Best walker we've ever had. Stella gets so excited when Cleo arrives.,positive,2024-09-30T09:45:00
R005849,B008704,C0031,W0005,4,Priya treats Gus like her own. We couldn't ask for more.,positive,2024-10-02T14:30:00
R005850,B008706,C0031,W0008,5,Gus absolutely adores Marcus. We feel so lucky to have found her.,positive,2024-10-08T00:00:00
R005851,B008707,C0034,W0003,5,Best walker we've ever had. Coco gets so excited when Cleo arrives.,positive,2024-10-08T16:45:00
R005852,B008708,C0035,W0004,5,Jordan treats Molly like her own. We couldn't ask for more.,positive,2024-10-05T06:30:00
R005853,B008709,C0035,W0005,5,Our anxious dog warmed up to Priya immediately. That says everything.,positive,2024-10-03T01:45:00
R005854,B008711,C0036,W0002,5,5 stars every time. Harley has improved so much with consistent walks.,positive,2024-10-07T02:45:00
R005855,B008712,C0037,W0005,5,Bentley absolutely adores Priya. We feel so lucky to have found her.,positive,2024-10-04T22:00:00
R005856,B008713,C0038,W0003,1,Communication could be better. Didn't hear back for hours.,negative,2024-10-02T17:30:00
R005857,B008714,C0038,W0005,4,Priya treats Shadow like her own. We couldn't ask for more.,positive,2024-10-04T09:30:00
R005858,B008715,C0038,W0005,5,Priya treats Ellie like her own. We couldn't ask for more.,positive,2024-10-05T23:15:00
R005859,B008717,C0040,W0008,5,Always on time and so communicative. Marcus is a gem.,positive,2024-10-07T16:00:00
R005860,B008719,C0041,W0006,4,Chris goes above and beyond. Highly recommend to anyone in the area.,positive,2024-10-01T00:45:00
R005861,B008721,C0042,W0005,4,Our anxious dog warmed up to Priya immediately. That says everything.,positive,2024-09-30T05:45:00
R005862,B008722,C0043,W0007,5,Always on time and so communicative. Natalie is a gem.,positive,2024-10-03T18:45:00
R005863,B008723,C0044,W0002,5,"Professional, caring, and thorough. Devon sends detailed reports after each visit.",positive,2024-09-30T20:30:00
R005864,B008724,C0046,W0002,5,Gracie absolutely adores Devon. We feel so lucky to have found her.,positive,2024-09-30T10:45:00
R005865,B008725,C0047,W0002,3,Decent service. Sam seems happy enough after walks.,neutral,2024-10-04T05:30:00
R005866,B008726,C0048,W0006,5,Absolutely love Chris! Luna is always tired and happy after walks.,positive,2024-10-05T09:30:00
R005867,B008727,C0048,W0008,4,Our anxious dog warmed up to Marcus immediately. That says everything.,positive,2024-10-05T09:00:00
R005868,B008728,C0048,W0005,5,Luna absolutely adores Priya. We feel so lucky to have found her.,positive,2024-10-01T02:00:00
R005869,B008729,C0049,W0005,4,Absolutely love Priya! Lily is always tired and happy after walks.,positive,2024-09-30T19:45:00
R005870,B008730,C0049,W0001,5,"Professional, caring, and thorough. Amara sends detailed reports after each visit.",positive,2024-10-03T06:00:00
R005871,B008731,C0049,W0005,3,Good experience overall. Lily was well taken care of.,neutral,2024-10-05T06:45:00
R005872,B008733,C0050,W0003,5,5 stars every time. Sam has improved so much with consistent walks.,positive,2024-10-02T08:00:00
R005873,B008735,C0050,W0003,5,"Professional, caring, and thorough. Cleo sends detailed reports after each visit.",positive,2024-10-02T19:15:00
R005874,B008736,C0051,W0001,3,Amara is good. Angel seems comfortable with them.,neutral,2024-10-04T00:30:00
R005875,B008737,C0052,W0002,2,Walk was cut short. Roscoe came back with energy still to burn.,negative,2024-10-06T06:45:00
R005876,B008738,C0055,W0004,5,Jordan treats Izzy like her own. We couldn't ask for more.,positive,2024-10-01T20:30:00
R005877,B008742,C0058,W0005,5,5 stars every time. Gus has improved so much with consistent walks.,positive,2024-10-06T05:45:00
R005878,B008744,C0059,W0002,2,Expected GPS updates but didn't receive any for this walk.,negative,2024-09-30T21:30:00
R005879,B008746,C0001,W0004,5,Always on time and so communicative. Jordan is a gem.,positive,2024-10-12T23:00:00
R005880,B008747,C0002,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2024-10-06T22:15:00
R005881,B008748,C0002,W0007,4,"Professional, caring, and thorough. Natalie sends detailed reports after each visit.",positive,2024-10-07T00:00:00
R005882,B008749,C0002,W0003,3,Cleo is professional. Walks are on schedule.,neutral,2024-10-13T16:15:00
R005883,B008751,C0004,W0003,5,Always on time and so communicative. Cleo is a gem.,positive,2024-10-11T05:15:00
R005884,B008752,C0004,W0006,4,Best walker we've ever had. Willow gets so excited when Chris arrives.,positive,2024-10-12T21:45:00
R005885,B008753,C0004,W0007,3,Natalie is good. Willow seems comfortable with them.,neutral,2024-10-11T17:30:00
R005886,B008754,C0005,W0007,5,Best walker we've ever had. Gus gets so excited when Natalie arrives.,positive,2024-10-13T22:30:00
R005887,B008755,C0005,W0006,4,Gus absolutely adores Chris. We feel so lucky to have found her.,positive,2024-10-11T13:45:00
R005888,B008756,C0005,W0003,5,Best walker we've ever had. Gus gets so excited when Cleo arrives.,positive,2024-10-07T07:00:00
R005889,B008758,C0007,W0002,3,Nothing to complain about. Would use again.,neutral,2024-10-10T15:15:00
R005890,B008759,C0008,W0005,5,Priya goes above and beyond. Highly recommend to anyone in the area.,positive,2024-10-15T08:30:00
R005891,B008760,C0008,W0007,5,Natalie goes above and beyond. Highly recommend to anyone in the area.,positive,2024-10-12T08:15:00
R005892,B008762,C0008,W0006,5,5 stars every time. Penny has improved so much with consistent walks.,positive,2024-10-09T21:15:00
R005893,B008766,C0011,W0004,5,Always on time and so communicative. Jordan is a gem.,positive,2024-10-07T12:00:00
R005894,B008767,C0012,W0004,5,Absolutely love Jordan! Bentley is always tired and happy after walks.,positive,2024-10-12T23:15:00
R005895,B008768,C0012,W0004,5,Absolutely love Jordan! Bentley is always tired and happy after walks.,positive,2024-10-08T01:45:00
R005896,B008769,C0013,W0005,4,Always on time and so communicative. Priya is a gem.,positive,2024-10-08T19:00:00
R005897,B008771,C0015,W0002,5,Absolutely love Devon! Cooper is always tired and happy after walks.,positive,2024-10-08T13:45:00
R005898,B008773,C0015,W0002,3,Devon is professional. Walks are on schedule.,neutral,2024-10-07T17:00:00
R005899,B008774,C0018,W0005,5,Harley absolutely adores Priya. We feel so lucky to have found her.,positive,2024-10-07T18:45:00
R005900,B008775,C0018,W0004,3,Decent service. Harley seems happy enough after walks.,neutral,2024-10-13T18:45:00
R005901,B008776,C0018,W0004,5,Always on time and so communicative. Jordan is a gem.,positive,2024-10-13T12:00:00
R005902,B008777,C0019,W0002,5,5 stars every time. Buddy has improved so much with consistent walks.,positive,2024-10-13T03:15:00
R005903,B008779,C0020,W0005,3,Priya is professional. Walks are on schedule.,neutral,2024-10-12T17:00:00
R005904,B008789,C0029,W0003,1,Felt rushed. Would have appreciated more care with Mochi.,negative,2024-10-11T15:00:00
R005905,B008790,C0029,W0005,5,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2024-10-11T01:30:00
R005906,B008791,C0029,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2024-10-07T17:00:00
R005907,B008793,C0029,W0005,5,5 stars every time. Angel has improved so much with consistent walks.,positive,2024-10-13T17:30:00
R005908,B008795,C0030,W0007,5,5 stars every time. Stella has improved so much with consistent walks.,positive,2024-10-12T02:15:00
R005909,B008798,C0031,W0006,4,Gus absolutely adores Chris. We feel so lucky to have found her.,positive,2024-10-09T12:30:00
R005910,B008800,C0031,W0001,5,5 stars every time. Gus has improved so much with consistent walks.,positive,2024-10-09T16:00:00
R005911,B008801,C0032,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2024-10-14T08:00:00
R005912,B008802,C0032,W0001,5,Amara treats Bella like her own. We couldn't ask for more.,positive,2024-10-08T01:30:00
R005913,B008803,C0033,W0006,5,Chris goes above and beyond. Highly recommend to anyone in the area.,positive,2024-10-08T15:00:00
R005914,B008804,C0034,W0007,5,5 stars every time. Coco has improved so much with consistent walks.,positive,2024-10-11T02:15:00
R005915,B008806,C0035,W0003,3,Cleo is good. Murphy seems comfortable with them.,neutral,2024-10-09T15:15:00
R005916,B008807,C0035,W0001,3,Fine experience. Gets the job done.,neutral,2024-10-13T22:45:00
R005917,B008808,C0036,W0005,5,Our anxious dog warmed up to Priya immediately. That says everything.,positive,2024-10-08T02:45:00
R005918,B008809,C0036,W0006,5,"Professional, caring, and thorough. Chris sends detailed reports after each visit.",positive,2024-10-11T11:45:00
R005919,B008810,C0037,W0006,4,5 stars every time. Bentley has improved so much with consistent walks.,positive,2024-10-13T22:45:00
R005920,B008813,C0038,W0008,5,"Professional, caring, and thorough. Marcus sends detailed reports after each visit.",positive,2024-10-13T08:00:00
R005921,B008814,C0038,W0001,5,Amara treats Shadow like her own. We couldn't ask for more.,positive,2024-10-13T22:45:00
R005922,B008815,C0038,W0002,2,Expected GPS updates but didn't receive any for this walk.,negative,2024-10-08T07:30:00
R005923,B008816,C0039,W0008,5,Marcus goes above and beyond. Highly recommend to anyone in the area.,positive,2024-10-07T14:00:00
R005924,B008817,C0041,W0005,4,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2024-10-08T11:15:00
R005925,B008818,C0041,W0005,3,"Reliable and punctual. Does what's asked, communication is fine.",neutral,2024-10-10T08:15:00
R005926,B008819,C0041,W0002,4,Absolutely love Devon! Lucy is always tired and happy after walks.,positive,2024-10-08T09:30:00
R005927,B008821,C0043,W0006,5,Chris treats Lucy like her own. We couldn't ask for more.,positive,2024-10-08T02:15:00
R005928,B008823,C0046,W0006,2,"Not a bad walker but not consistent. Some days great, some days not.",negative,2024-10-07T05:00:00
R005929,B008824,C0046,W0005,5,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2024-10-12T09:30:00
R005930,B008825,C0046,W0006,5,Gracie absolutely adores Chris. We feel so lucky to have found her.,positive,2024-10-10T06:00:00
R005931,B008826,C0047,W0004,4,Best walker we've ever had. Sam gets so excited when Jordan arrives.,positive,2024-10-13T11:00:00
R005932,B008828,C0049,W0008,5,Best walker we've ever had. Lily gets so excited when Marcus arrives.,positive,2024-10-11T13:45:00
R005933,B008829,C0050,W0007,5,Our anxious dog warmed up to Natalie immediately. That says everything.,positive,2024-10-11T09:15:00
R005934,B008830,C0050,W0003,5,Always on time and so communicative. Cleo is a gem.,positive,2024-10-08T12:15:00
R005935,B008831,C0051,W0006,4,"Professional, caring, and thorough. Chris sends detailed reports after each visit.",positive,2024-10-09T18:30:00
